address1,address2,deposit_rent,dedicated_area(m^2),"Deposit(10,000won)",rent,year_of_construction,address3,type
부산광역시 강서구 명지동,3***,월세,30,500,50,2022,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,30,500,30,2018,명지국제5로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,30.21,300,45,2018,명지국제5로136번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,30.29,8000,0,2018,명지국제6로220번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,30.29,9000,0,2018,명지국제6로220번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,30.5,500,48,2019,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,30.56,300,37,2018,명지국제4로208번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,30.9,2000,35,2017,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,30.93,500,47,2017,명지국제5로136번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,31.12,3500,50,2019,명지국제6로242번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,31.2,200,46,2018,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,31.38,500,45,2018,명지국제4로208번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,31.42,8000,15,,명지국제5로148번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,31.5,1000,35,,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,31.5,1000,35,,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,31.5,300,40,2018,명지국제11로71번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,31.6,500,30,2010,명지오션시티8로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.09,300,53,2018,명지국제6로1번가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.12,500,48,2020,명지국제4로208번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,32.18,8000,0,2017,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.2,500,50,2021,명지국제4로가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.29,500,47,2020,명지국제5로148번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.48,1000,50,2021,명지국제6로302번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.5,500,28,,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.5,500,28,2022,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.5,1000,42,2017,명지국제4로208번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.5,500,48,2018,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.5,500,28,2022,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.5,300,45,2016,명지국제6로232번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.5,300,38,2012,명지오션시티8로6번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.5,500,47,2018,명지국제12로19번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.5,1000,40,2018,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.57,500,40,2017,명지국제5로148번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.8,300,45,2017,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,32.9,500,35,2019,명지국제4로가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,33,1000,65,2022,명지국제12로29번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,33,500,42,2018,명지오션시티8로30번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,33,500,41,2017,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,33,2000,35,2018,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,33,500,50,2021,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,33,500,40,2017,명지국제6로242번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,33.05,4000,0,2014,,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,33.21,200,46,2018,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,33.55,300,46,2018,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,33.72,500,45,2018,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,34,1000,45,,명지국제5로136번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,34.2,500,45,2017,명지국제6로302번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,34.28,7000,0,,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,34.5,2000,37,2016,명지국제6로242번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,34.78,8000,0,2012,명지오션시티8로6번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,34.89,9000,6,,명지국제6로302번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,34.97,500,42,2018,명지국제6로318번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35,7000,15,2017,명지국제12로47번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35,300,56,2018,명지국제6로242번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35,500,50,2018,명지국제13로38번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35,500,45,2017,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35,500,40,2017,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35,1000,40,2017,,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35,200,50,2017,명지국제12로29번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35,500,48,,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35,500,42,,명지국제12로19번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35,500,48,,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35,300,39,2017,명지국제6로220번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35,300,49,2021,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35,1000,40,2017,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35,500,49,2020,명지국제4로208번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,35,9000,0,2017,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,35,9000,0,2017,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35.12,1000,42,2017,명지국제4로208번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35.26,1000,40,2016,명지국제6로318번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35.32,300,40,2019,명지국제13로가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35.32,300,40,2019,명지국제13로가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35.34,200,36,2010,명지오션시티8로30번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35.37,300,50,2018,,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35.39,500,45,2017,명지국제6로318번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35.5,1000,45,2016,명지오션시티7로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35.5,100,45,2012,명지오션시티8로12번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35.52,500,43,2021,명지국제13로가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,35.79,1000,45,2019,명지국제6로1번가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,36.12,500,47,2018,명지국제5로148번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,36.18,300,48,,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,36.18,8000,0,,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,36.3,500,45,2017,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,36.67,9500,10,2018,,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,37,300,40,2011,명지오션시티8로42번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,37.12,500,42,2017,명지국제5로136번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,37.6,300,50,2018,명지국제12로19번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,37.8,1000,38,,명지국제12로19번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,37.86,1000,65,2019,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,37.86,1000,50,2019,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,37.95,300,53,2018,명지국제6로1번가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,37.99,500,55,2021,명지국제4로가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,38.55,4000,45,2018,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,38.7,500,55,2021,명지국제4로가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,39.2,1000,40,2017,명지국제6로220번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,39.5,500,45,2012,명지오션시티8로22번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,39.6,500,50,2018,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,39.6,2000,38,2017,명지국제6로242번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,39.6,1000,40,,명지국제5로148번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,39.6,7500,0,2016,명지오션시티7로,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,39.6,7500,0,2016,,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,40,500,30,1989,명지새동네길2번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,40,1000,40,2012,명지오션시티8로42번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,40,7500,0,,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,40.21,2000,40,2017,명지국제5로136번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,40.42,500,48,2018,,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,40.42,500,48,2018,명지국제6로232번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,41.57,5000,0,1990,명지새동네길2번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,42.6,500,50,2012,명지오션시티8로30번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,43,3000,28,2014,명지오션시티8로42번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,45,3000,30,2013,명지오션시티8로34번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,45,1000,45,2012,명지오션시티8로42번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,45.2,3000,30,2012,명지오션시티8로42번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,46,6000,0,,명지오션시티8로30번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,47,6500,0,2012,명지오션시티8로42번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,48.55,4000,45,2018,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,49,300,37,2012,명지오션시티8로6번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,49,500,48,2019,명지국제4로208번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,49.2,10000,10,2021,명지오션시티7로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,49.24,1000,60,2021,명지오션시티7로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,49.5,300,40,2018,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,49.5,5000,10,2012,명지오션시티7로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,49.58,2000,75,2022,명지국제6로1번가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,49.58,2000,0,1992,명지새동네길20번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,49.89,8000,0,2018,명지오션시티8로30번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,50,1000,55,2017,명지국제6로242번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,50,5000,20,2015,,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,50,1000,60,2021,명지국제13로가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,51.42,1000,55,,명지국제5로148번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,51.6,1000,65,2021,명지국제5로148번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,52,300,55,2011,명지오션시티8로42번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,52,300,40,2010,명지오션시티8로30번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,53.28,2000,20,1992,명지새동네길8번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,55,3000,50,2017,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,55,3000,50,2017,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,55.1,3000,30,2012,명지오션시티8로42번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,56.47,1000,70,2017,명지국제5로136번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,56.64,500,70,2018,명지국제6로1번가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,57.24,13000,0,2017,,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,58.5,1000,75,2017,명지국제6로318번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,59.4,18000,0,2022,명지국제13로가길,detatched_multiFamily
부산광역시 강서구 명지동,1***,월세,59.5,2500,30,2015,영강길17번나길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,59.84,2000,58,2021,명지국제6로318번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,60,1500,55,2017,명지국제6로232번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,61.05,5000,50,2017,명지국제12로29번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,61.95,2000,70,2021,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,62.7,3000,45,,명지국제5로,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,63,15000,0,2018,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,66,500,64,2020,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,66.72,18000,0,2019,명지국제6로318번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,66.72,18000,0,2019,명지국제6로318번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,67.1,17000,0,2019,명지국제6로318번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,67.1,17000,0,2019,명지국제6로318번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,67.68,7000,0,,명지오션시티8로6번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,69.26,7000,0,2010,명지새동네길13번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,70,13000,0,2010,명지오션시티10로,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,70.89,9500,0,2014,명지오션시티8로16번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,72,6000,30,2012,명지오션시티8로42번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,73.13,6500,10,1992,명지새동네길19번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,75.9,2000,60,2021,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,76,12000,0,2009,명지오션시티8로16번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,76.38,2000,45,1989,명지새동네길8번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,78.11,2000,60,2021,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,78.65,8000,0,,명지새동네길14번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,78.76,13650,0,,명지새동네길2번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,79.83,16800,0,2018,명지국제6로232번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,80,7000,30,2012,명지오션시티8로6번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,80.2,10000,70,2017,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,1**,월세,82.17,3000,65,1986,영강길,detatched_multiFamily
부산광역시 강서구 명지동,1**,월세,82.17,1500,65,1986,영강길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,82.5,10000,0,2012,명지오션시티8로34번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,84,14000,0,2006,명지오션시티8로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,84.2,7000,80,2018,명지국제6로220번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,84.73,20000,5,2021,명지국제6로1번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,84.76,20000,0,,명지국제6로220번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,84.86,300,32,2012,명지오션시티8로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,85,1000,65,2017,명지국제6로242번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,85.27,3000,0,1991,명지새동네길2번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,85.95,14000,0,2018,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,89.49,2000,70,2018,,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,90.35,13000,0,2011,명지오션시티8로42번길,detatched_multiFamily
부산광역시 강서구 명지동,1***,월세,92.43,7000,30,1998,영강길91번길,detatched_multiFamily
부산광역시 강서구 명지동,1***,전세,92.43,7000,0,1998,영강길91번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,93.57,15500,0,2015,명지오션시티8로12번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,94.42,300,30,2011,명지오션시티8로,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,94.42,4000,0,2011,명지오션시티8로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,94.78,1500,40,2016,명지오션시티7로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,94.82,300,31,2011,명지오션시티8로42번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,95.08,10000,0,2010,명지오션시티8로34번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,95.68,15000,0,2012,명지오션시티8로34번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,95.71,500,46,2015,명지오션시티8로6번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,96.55,3000,23,2012,명지오션시티7로,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,96.55,15000,0,2018,명지오션시티8로42번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,96.9,13000,0,2012,명지오션시티8로34번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,97.48,1000,60,2017,명지오션시티7로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,97.9,1000,30,2012,명지오션시티8로6번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,98.07,500,40,2015,명지오션시티8로22번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,98.08,40000,0,2022,명지국제5로148번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,98.56,5000,50,2014,명지오션시티8로,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,99,35000,0,2017,명지오션시티8로42번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,99.45,10000,0,2013,명지오션시티8로6번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,99.58,300,41,2012,명지오션시티8로42번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,100.85,20000,0,,명지국제12로19번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,101.68,2000,65,2010,명지오션시티8로30번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,107.63,30000,12,2021,명지국제13로가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,107.63,33000,0,2021,명지국제13로가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,108.83,5000,100,2021,명지국제4로가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,110,18000,0,2017,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,113.79,300,40,2018,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,114.04,6000,105,2018,명지국제13로38번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,115.5,20000,0,2017,,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,122.1,1000,110,2020,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,125.03,20000,0,2022,명지국제4로208번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,126.3,3000,98,2018,명지국제13로가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,전세,127.42,23000,0,2019,명지국제13로가길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,127.45,2000,100,2020,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,137.46,500,43,2018,명지국제12로,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,144.4,2000,70,2017,명지국제5로148번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,144.93,3000,180,2017,명지국제5로136번길,detatched_multiFamily
부산광역시 강서구 명지동,3***,월세,163.68,3000,100,2021,명지국제12로11번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,20,200,32,2018,범방3로72번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,20,2000,15,2018,범방3로64번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,전세,20,3000,0,2018,범방3로64번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,21,200,30,2018,범방3로60번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,21,200,28,2017,범방3로60번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,21,200,30,2018,범방3로60번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,21,2000,15,,범방3로63번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,21.28,3500,5,,범방3로77번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,23,100,31,,범방3로67번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,23,200,33,2018,범방3로63번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,24,200,39,2017,범방3로64번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,24,200,30,2017,범방3로68번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,24,200,35,2017,범방3로64번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,전세,24,3000,0,2017,범방3로63번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,25,300,25,2017,범방3로67번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,26,4000,10,2017,범방3로68번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,30,130,34,2018,범방3로72번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,30,200,35,2017,범방3로64번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,30,200,40,2017,범방3로78번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,30,200,37,2018,범방3로77번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,30,200,30,2018,범방3로60번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,30,200,32,2017,범방3로64번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,30,200,33,2018,범방3로72번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,30,200,29,2021,범방3로,detatched_multiFamily
부산광역시 강서구 범방동,1***,전세,30,3000,0,2018,범방3로64번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,33,200,30,,범방3로,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,33,200,33,2018,범방3로68번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,33,4000,10,2016,범방3로64번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,35,500,30,2017,범방3로64번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,35,200,28,,,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,35,200,35,2017,범방3로64번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,35,200,30,2018,범방3로68번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,36,3500,5,2018,범방3로77번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,36,300,30,2018,범방3로78번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,36,300,38,2020,범방3로72번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,36.3,100,34,2017,범방3로71번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,36.6,300,38,2018,범방3로64번길,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,38,200,30,,,detatched_multiFamily
부산광역시 강서구 범방동,1***,월세,40,300,30,2017,범방3로59번길,detatched_multiFamily
