address1,address2,deposit_rent,dedicated_area(m^2),"Deposit(10,000won)",rent,year_of_construction,address3,type
부산광역시 동구 수정동,9**,전세,55.11,9800,0,1997,수정외솔로13번길,detatched_multiFamily
부산광역시 동구 수정동,4**,전세,57.04,1800,0,1993,수성로,detatched_multiFamily
부산광역시 동구 수정동,1***,월세,57.8,7000,30,2009,,detatched_multiFamily
부산광역시 동구 수정동,6**,월세,57.97,2000,35,1997,수정서로,detatched_multiFamily
부산광역시 동구 수정동,3**,월세,58,1000,40,1970,고관로,detatched_multiFamily
부산광역시 동구 수정동,8**,월세,58,3000,10,1985,수정로,detatched_multiFamily
부산광역시 동구 수정동,8**,월세,58.15,500,28,1977,망양로718번길,detatched_multiFamily
부산광역시 동구 수정동,5**,월세,58.18,3500,20,2008,,detatched_multiFamily
부산광역시 동구 수정동,5**,전세,58.18,6000,0,2008,수정북로34번길,detatched_multiFamily
부산광역시 동구 수정동,4**,월세,59,2500,20,1996,망양로847번길,detatched_multiFamily
부산광역시 동구 수정동,5**,전세,59.35,5000,0,2008,,detatched_multiFamily
부산광역시 동구 수정동,1***,월세,59.4,1000,15,1962,홍곡로64번가길,detatched_multiFamily
부산광역시 동구 수정동,9**,전세,59.41,6000,0,1996,홍곡중로,detatched_multiFamily
부산광역시 동구 수정동,4**,월세,60,5000,5,1990,진성로,detatched_multiFamily
부산광역시 동구 수정동,6**,전세,60,2500,0,,망양로774번길,detatched_multiFamily
부산광역시 동구 수정동,4**,월세,60.36,7000,20,1989,수정중로37번길,detatched_multiFamily
부산광역시 동구 수정동,4**,월세,60.39,5000,30,1989,수정중로37번길,detatched_multiFamily
부산광역시 동구 수정동,2**,전세,60.48,8000,0,1990,진성로21번길,detatched_multiFamily
부산광역시 동구 수정동,3**,월세,60.54,1000,40,1997,초량상로,detatched_multiFamily
부산광역시 동구 수정동,6**,월세,60.59,500,20,1962,망양로773번길,detatched_multiFamily
부산광역시 동구 수정동,5**,월세,60.66,3000,20,1982,망양로808번길,detatched_multiFamily
부산광역시 동구 수정동,1***,전세,61.51,10000,0,1974,,detatched_multiFamily
부산광역시 동구 수정동,1**,월세,62.56,6000,10,1999,고관로80번길,detatched_multiFamily
부산광역시 동구 수정동,4**,월세,62.7,4000,19,1985,망양로844번길,detatched_multiFamily
부산광역시 동구 수정동,5**,월세,64.08,5000,30,2001,,detatched_multiFamily
부산광역시 동구 수정동,3**,전세,64.34,8000,0,1991,초량상로157번길,detatched_multiFamily
부산광역시 동구 수정동,7**,월세,65,5500,20,1984,수정로,detatched_multiFamily
부산광역시 동구 수정동,6**,월세,65.12,3000,20,1962,수정공원로,detatched_multiFamily
부산광역시 동구 수정동,9**,월세,65.84,3500,25,1993,수정외솔로,detatched_multiFamily
부산광역시 동구 수정동,1***,월세,66.11,500,29,1997,수정외솔로7번길,detatched_multiFamily
부산광역시 동구 수정동,1***,월세,66.11,1500,10,1976,망양로685번길,detatched_multiFamily
부산광역시 동구 수정동,4**,월세,66.12,1800,18,,수정공원로,detatched_multiFamily
부산광역시 동구 수정동,4**,전세,66.74,4500,0,1982,진성로71번가길,detatched_multiFamily
부산광역시 동구 수정동,7**,전세,68.71,2000,0,2002,수정서로4번길,detatched_multiFamily
부산광역시 동구 수정동,4**,월세,69.49,3000,20,1994,수성로,detatched_multiFamily
부산광역시 동구 수정동,3**,월세,70.47,1000,20,1990,초량중로,detatched_multiFamily
부산광역시 동구 수정동,1***,전세,70.55,8000,0,1979,수정공원남로,detatched_multiFamily
부산광역시 동구 수정동,7**,월세,70.97,5500,25,2003,,detatched_multiFamily
부산광역시 동구 수정동,7**,월세,70.97,5500,25,2003,,detatched_multiFamily
부산광역시 동구 수정동,4**,전세,72.27,3500,0,1994,망양로844번길,detatched_multiFamily
부산광역시 동구 수정동,9**,월세,73.64,2000,20,1997,고관로93번길,detatched_multiFamily
부산광역시 동구 수정동,1***,월세,74.49,2000,58,1987,홍곡로45번길,detatched_multiFamily
부산광역시 동구 수정동,6**,월세,75.02,6000,30,2003,수정중로,detatched_multiFamily
부산광역시 동구 수정동,7**,월세,79.3,2000,30,1974,수정로,detatched_multiFamily
부산광역시 동구 수정동,1***,전세,79.34,4500,0,2002,수정공원상로20번길,detatched_multiFamily
부산광역시 동구 수정동,4**,전세,80.52,1500,0,1992,수정공원로149번길,detatched_multiFamily
부산광역시 동구 수정동,8**,월세,81.09,5500,20,,수정로,detatched_multiFamily
부산광역시 동구 수정동,6**,전세,89.26,3000,0,,수정서로26번길,detatched_multiFamily
부산광역시 동구 수정동,1***,전세,90.77,12000,0,1995,홍곡로,detatched_multiFamily
부산광역시 동구 수정동,4**,월세,91.02,500,30,1985,진성로,detatched_multiFamily
부산광역시 동구 수정동,4**,전세,94.51,15000,0,1969,진성로71번길,detatched_multiFamily
부산광역시 동구 수정동,1***,월세,99.17,1000,30,1980,수정공원남로,detatched_multiFamily
부산광역시 동구 수정동,1***,전세,122.4,4000,0,1995,홍곡남로18번길,detatched_multiFamily
부산광역시 동구 수정동,1***,월세,131,2000,50,1962,홍곡로69번길,detatched_multiFamily
부산광역시 동구 수정동,4**,전세,151,15000,0,1969,진성로71번길,detatched_multiFamily
부산광역시 동구 좌천동,6**,월세,13.22,100,10,1962,고관로159번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,14.3,100,18,1985,고관로153번길,detatched_multiFamily
부산광역시 동구 좌천동,6**,월세,14.87,500,20,1962,고관로153번길,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,16.52,300,20,1988,망양로864번길,detatched_multiFamily
부산광역시 동구 좌천동,3**,월세,16.53,300,20,1971,중앙대로460번가길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,16.53,0,15,1985,고관로153번가길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,16.53,0,15,1985,고관로153번가길,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,17.5,1800,3,1985,성북로45번가길,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,19.8,200,20,1962,수정공원북로,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,19.83,1000,10,,증산로25번길,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,20,100,17,,진성로68번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,20,100,20,1976,증산서로18번길,detatched_multiFamily
부산광역시 동구 좌천동,1***,월세,22,1500,20,1989,능풍길7번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,23.14,0,13,1985,고관로153번길,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,25.66,1500,10,1989,증산서로23번길,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,26.45,500,15,1995,성북로55번길,detatched_multiFamily
부산광역시 동구 좌천동,6**,월세,28,2000,23,1962,고관로141번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,29.75,1500,15,1962,좌천남로,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,29.75,2000,20,,진성로66번길,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,31.68,200,20,1985,증산로,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,33,500,20,2006,진성로68번가길,detatched_multiFamily
부산광역시 동구 좌천동,7**,월세,33,500,18,,정공단로17번가길,detatched_multiFamily
부산광역시 동구 좌천동,3**,월세,33.06,300,30,1974,중앙대로460번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,33.06,1000,15,1996,성북로,detatched_multiFamily
부산광역시 동구 좌천동,6**,월세,33.32,5000,30,1962,진성로28번가길,detatched_multiFamily
부산광역시 동구 좌천동,6**,월세,33.32,5000,30,,진성로28번가길,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,33.55,1500,10,1962,수정공원북로,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,34.14,7000,10,,좌천로,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,35.61,1500,10,1991,증산로16번길,detatched_multiFamily
부산광역시 동구 좌천동,6**,월세,36.26,8000,20,1962,진성로28번가길,detatched_multiFamily
부산광역시 동구 좌천동,7**,월세,36.36,500,20,1986,증산로,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,36.36,100,20,1992,성북로,detatched_multiFamily
부산광역시 동구 좌천동,7**,월세,36.36,500,20,1986,증산로,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,36.84,1000,20,1996,좌천남로,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,36.84,1500,20,1996,좌천남로,detatched_multiFamily
부산광역시 동구 좌천동,1**,월세,39.67,2000,20,,자성로8번길,detatched_multiFamily
부산광역시 동구 좌천동,7**,월세,39.67,500,27,,증산로109번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,39.67,500,12,1974,성북로15번길,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,40,200,10,,성북로55번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,전세,42.12,5000,0,1962,증산로55번길,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,42.14,500,20,1991,진성로,detatched_multiFamily
부산광역시 동구 좌천동,8**,전세,42.55,4000,0,1962,좌천로,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,44.73,3000,20,1962,좌천남로,detatched_multiFamily
부산광역시 동구 좌천동,7**,전세,45.89,2000,0,1978,증산로113번길,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,46,1000,15,,좌천로,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,46.28,2000,10,1991,증산로16번길,detatched_multiFamily
부산광역시 동구 좌천동,6**,월세,47.36,5000,10,1997,정공단로39번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,48.2,1000,15,1985,성북로1번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,48.35,1000,15,1996,성북로1번길,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,49.5,3000,20,2001,망양로,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,49.5,200,20,1995,증산로25번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,전세,49.5,4000,0,1995,증산로25번길,detatched_multiFamily
부산광역시 동구 좌천동,6**,월세,49.58,2000,27,1993,좌천남로,detatched_multiFamily
부산광역시 동구 좌천동,6**,전세,49.59,14000,0,1962,고관로141번길,detatched_multiFamily
부산광역시 동구 좌천동,6**,월세,50,1000,30,1991,좌천남로,detatched_multiFamily
부산광역시 동구 좌천동,7**,월세,52.89,300,24,1962,정공단로21번길,detatched_multiFamily
부산광역시 동구 좌천동,7**,월세,54.05,2000,38,1980,정공단로39번길,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,54.06,2000,20,1990,진성로60번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,54.93,300,20,1992,좌천로,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,56.1,2000,25,1999,좌천로,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,56.22,1000,35,2014,증산로6번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,전세,56.58,4500,0,,증산로25번길,detatched_multiFamily
부산광역시 동구 좌천동,1***,월세,58.95,500,10,2007,능풍길7번길,detatched_multiFamily
부산광역시 동구 좌천동,6**,월세,59.31,100,18,1962,고관로,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,59.5,150,20,1986,성북로1번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,59.5,3000,25,1985,좌천동로,detatched_multiFamily
부산광역시 동구 좌천동,1***,월세,60,2000,20,1988,능풍길,detatched_multiFamily
부산광역시 동구 좌천동,8**,전세,60,10000,0,1991,능풍길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,60.3,1000,15,1994,좌천로,detatched_multiFamily
부산광역시 동구 좌천동,6**,월세,62.05,2000,15,1973,정공단로39번길,detatched_multiFamily
부산광역시 동구 좌천동,7**,전세,65.06,3000,0,1962,증산로59번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,65.09,3000,19,1994,증산로,detatched_multiFamily
부산광역시 동구 좌천동,7**,월세,65.91,4500,10,1998,,detatched_multiFamily
부산광역시 동구 좌천동,9**,전세,66,2500,0,1989,증산서로23번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,66.12,1000,23,1990,성북로1번길,detatched_multiFamily
부산광역시 동구 좌천동,9**,월세,68.06,1500,35,1984,진성로68번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,69.26,50,18,1962,고관로153번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,69.9,3000,15,1985,증산서로18번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,70.3,500,25,1971,증산서로,detatched_multiFamily
부산광역시 동구 좌천동,6**,월세,70.55,6000,20,,진성로28번가길,detatched_multiFamily
부산광역시 동구 좌천동,1***,전세,70.94,17000,0,2021,,detatched_multiFamily
부산광역시 동구 좌천동,6**,월세,72.49,6000,40,1992,진성로28번길,detatched_multiFamily
부산광역시 동구 좌천동,6**,월세,72.49,6000,40,1992,진성로28번길,detatched_multiFamily
부산광역시 동구 좌천동,1***,월세,73.66,6000,20,,좌천로,detatched_multiFamily
부산광역시 동구 좌천동,1***,월세,73.66,6000,20,1990,좌천로,detatched_multiFamily
부산광역시 동구 좌천동,7**,월세,76.03,1000,25,1969,정공단로21번가길,detatched_multiFamily
부산광역시 동구 좌천동,7**,월세,78.21,200,20,1978,증산동로,detatched_multiFamily
부산광역시 동구 좌천동,7**,월세,78.88,0,17,1979,증산로113번길,detatched_multiFamily
부산광역시 동구 좌천동,8**,월세,82,4500,25,1998,좌천남로,detatched_multiFamily
부산광역시 동구 좌천동,6**,월세,84.3,5000,30,2002,진성로28번가길,detatched_multiFamily
부산광역시 동구 좌천동,1***,월세,99.24,1000,25,1993,능풍길5번길,detatched_multiFamily
부산광역시 동구 좌천동,7**,월세,105.6,2000,20,1976,성북로,detatched_multiFamily
부산광역시 동구 좌천동,2**,월세,225.4,2000,45,1988,자성로8번길,detatched_multiFamily
부산광역시 동구 초량동,7**,전세,10,100,0,1989,구봉로51번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,12,500,25,,망양로580번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,13,500,25,,초량북로,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,15,500,20,1996,초량로80번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,15,0,10,1979,초량로,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,15,200,15,,초량북로39번길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,16.53,700,20,,초량상로75번길,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,18.2,150,20,1985,중동길1번길,detatched_multiFamily
부산광역시 동구 초량동,2**,월세,18.54,300,30,1987,초량로,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,20,3000,10,,초량로40번가길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,20,500,10,,구봉중길5번가길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,20,100,20,1985,망양로600번가길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,20,100,15,,초량북로,detatched_multiFamily
부산광역시 동구 초량동,1**,월세,22.55,2500,8,2003,초량상로103번길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,23.14,400,16,,초량남로17번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,24,150,20,,망양로533번길,detatched_multiFamily
부산광역시 동구 초량동,1***,전세,24.15,7000,0,,초량중로33번길,detatched_multiFamily
부산광역시 동구 초량동,1***,전세,25,6000,0,,초량상로,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,25.03,300,29,1985,초량상로63번길,detatched_multiFamily
부산광역시 동구 초량동,2**,전세,25.12,5000,0,,초량상로69번길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,25.2,4000,0,2002,초량상로89번길,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,25.36,5000,10,,,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,25.45,100,20,,초량로,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,25.59,3500,0,1992,초량남로43번길,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,26.41,500,20,1998,초량상로,detatched_multiFamily
부산광역시 동구 초량동,1***,전세,27.37,4500,0,,중동길3번길,detatched_multiFamily
부산광역시 동구 초량동,2**,월세,27.38,2000,10,2002,중앙대로231번길,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,27.8,200,15,,초량상로61번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,28,200,15,,초량로60번길,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,29.46,3000,20,1994,,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,30,0,25,,구봉로,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,30,0,13,,망양로533번길,detatched_multiFamily
부산광역시 동구 초량동,5**,전세,30,6500,0,,중앙대로179번길,detatched_multiFamily
부산광역시 동구 초량동,2**,전세,30,4000,0,,초량중로,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,30,6000,0,2018,초량상로79번길,detatched_multiFamily
부산광역시 동구 초량동,2**,전세,30.74,6500,0,,초량상로69번길,detatched_multiFamily
부산광역시 동구 초량동,5**,월세,30.8,4000,20,,,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,31.16,300,25,1997,초량상로79번가길,detatched_multiFamily
부산광역시 동구 초량동,6**,월세,32.13,6500,10,1970,홍곡로13번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,33,500,15,1995,초량북로29번길,detatched_multiFamily
부산광역시 동구 초량동,1**,월세,33,3000,6,,초량상로,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,33,1700,15,,초량로,detatched_multiFamily
부산광역시 동구 초량동,5**,월세,33,300,22,,중앙대로195번가길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,34.71,4500,0,,영초길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,35.49,5000,0,2000,초량상로65번길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,37.08,1000,0,1994,초량상로63번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,37.82,1000,30,,초량로,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,38,500,18,1994,초량로80번길,detatched_multiFamily
부산광역시 동구 초량동,1**,월세,38.02,500,24,1970,초량로,detatched_multiFamily
부산광역시 동구 초량동,5**,전세,39.04,5500,0,,중앙대로179번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,40,500,15,1985,초량로65번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,40,500,35,1993,초량로40번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,40,1000,30,1993,초량로,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,40,1000,25,,,detatched_multiFamily
부산광역시 동구 초량동,1**,전세,40,3500,0,,초량상로,detatched_multiFamily
부산광역시 동구 초량동,5**,전세,40,4000,0,1977,초량중로,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,40.29,1000,25,1990,초량상로61번길,detatched_multiFamily
부산광역시 동구 초량동,2**,월세,40.6,500,30,,초량로25번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,40.62,3000,20,1988,초량로,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,40.8,500,30,1985,영초길,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,41.03,5000,15,2017,,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,41.16,5500,10,1993,,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,42.29,500,15,2003,영초윗길46번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,42.76,3000,10,1995,초량북로17번길,detatched_multiFamily
부산광역시 동구 초량동,7**,전세,43,600,0,,망양로610번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,44,500,15,,초량로97번길,detatched_multiFamily
부산광역시 동구 초량동,2**,월세,44.09,2000,25,,초량상로,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,44.23,1000,20,1982,초량상로65번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,44.49,4500,25,1992,,detatched_multiFamily
부산광역시 동구 초량동,6**,월세,44.8,500,27,1975,대영로243번길,detatched_multiFamily
부산광역시 동구 초량동,7**,전세,44.95,3000,0,1993,망양로588번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,45,500,17,,초량북로,detatched_multiFamily
부산광역시 동구 초량동,1**,월세,45,1000,35,1990,고관로13번길,detatched_multiFamily
부산광역시 동구 초량동,6**,전세,46.26,4000,0,2000,고관로13번길,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,46.28,7000,0,,초량로,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,46.28,7000,0,,초량로,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,47,2000,25,1993,초량상로37번길,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,47.07,3000,15,1991,영초길148번길,detatched_multiFamily
부산광역시 동구 초량동,6**,전세,47.41,2800,0,2000,고관로13번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,48,4000,10,1992,초량남로43번길,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,48,7300,15,,초량중로33번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,48,5000,10,1992,초량남로43번길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,48,4000,0,,영초길232번길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,48.29,2100,0,1989,영초윗길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,48.76,6000,10,1993,,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,48.93,2000,25,1970,초량로,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,48.96,3000,10,1993,,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,49,6500,10,1993,,detatched_multiFamily
부산광역시 동구 초량동,7**,전세,49.38,3000,0,1998,초량북로,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,49.59,1200,30,2015,초량상로89번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,50,200,15,2004,망양로579번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,50,2000,15,1994,초량로80번길,detatched_multiFamily
부산광역시 동구 초량동,1**,월세,50,3000,25,1971,중앙대로251번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,50,3000,20,1994,초량로73번길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,50,2000,20,1982,영초길,detatched_multiFamily
부산광역시 동구 초량동,1***,월세,50,1000,25,,초량상로35번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,50,500,30,,망양로580번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,50,1500,19,1996,구봉로55번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,50,1500,30,,초량로,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,50,10000,0,1991,초량상로65번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,50.04,5000,20,1991,구봉로,detatched_multiFamily
부산광역시 동구 초량동,6**,월세,50.05,500,28,1972,홍곡로,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,51.44,8000,0,1990,,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,51.57,6000,20,,초량상로69번길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,51.69,1500,35,1984,영초윗길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,51.71,500,20,1994,초량로80번길,detatched_multiFamily
부산광역시 동구 초량동,5**,월세,52.47,400,45,1985,초량중로,detatched_multiFamily
부산광역시 동구 초량동,5**,월세,52.47,500,40,1985,초량중로,detatched_multiFamily
부산광역시 동구 초량동,7**,전세,52.85,12000,0,,,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,52.86,3000,45,,초량상로75번길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,52.89,2300,10,2000,영초길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,52.89,600,44,1990,초량상로75번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,53.21,4000,25,1991,초량남로43번길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,53.56,9000,0,1992,초량남로17번가길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,54.16,1000,10,2007,영초윗길62번길,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,54.4,1000,29,1983,초량북로,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,54.51,8000,0,1996,초량상로37번길,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,54.92,1000,58,,초량상로63번길,detatched_multiFamily
부산광역시 동구 초량동,7**,전세,55,5000,0,1994,망양로580번길,detatched_multiFamily
부산광역시 동구 초량동,1***,전세,55.24,8000,0,,초량중로47번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,55.44,5500,5,1996,초량남로43번길,detatched_multiFamily
부산광역시 동구 초량동,9*,전세,55.64,2000,0,1967,초량상로,detatched_multiFamily
부산광역시 동구 초량동,7**,월세,56,200,15,,구봉로51번길,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,56.19,2000,30,1997,영초윗길,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,56.19,4000,0,,영초길,detatched_multiFamily
부산광역시 동구 초량동,7**,전세,56.2,6500,0,1994,,detatched_multiFamily
부산광역시 동구 초량동,9**,월세,56.53,1000,30,1995,초량상로79번길,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,56.67,6000,0,1987,,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,56.93,8000,0,2004,영초길211번길,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,56.93,8000,0,2004,,detatched_multiFamily
부산광역시 동구 초량동,8**,월세,57.42,2500,15,1995,초량북로5번길,detatched_multiFamily
부산광역시 동구 초량동,9**,전세,57.65,4500,0,1986,,detatched_multiFamily
부산광역시 동구 초량동,8**,전세,58.13,6500,0,2004,영초길211번길,detatched_multiFamily
